orig,dest,month,flow,mu_hat,excess_pct,weight,weight_ratio
AR,BO,2019-01-01,3325.0,1410.8995494147653,1.356652535171051,0.0,0.0
AR,BO,2019-02-01,3275.0,1609.2624131866755,1.03509382507407,0.0,0.0
AR,BO,2019-03-01,2686.0,1776.9580444355145,0.5115719858502683,0.0,0.0
AR,BO,2019-04-01,2089.0,1646.620301004253,0.268659203779976,0.0,0.0
AR,BO,2019-05-01,2084.0,1644.943963787022,0.2669124577363563,0.0,0.0
AR,BO,2019-06-01,2144.0,1708.1694915091543,0.25514476792686,0.0,0.0
AR,BO,2019-07-01,1985.0,1649.019153646281,0.2037458725757092,0.0,0.0
AR,BO,2019-08-01,1673.0,1694.7229948299555,-0.0128180209368877,0.0,0.0
AR,BO,2019-09-01,1631.0,1379.6400404246626,0.1821924213637399,0.0,0.0
AR,BO,2019-10-01,1577.0,1416.5360874512878,0.1132790854890453,0.0,0.0
AR,BO,2019-11-01,1119.0,1377.9598123221667,-0.1879298728500378,0.0,0.0
AR,BO,2019-12-01,2820.0,1647.8153888274735,0.7113567570251973,0.0,0.0
AR,BO,2020-01-01,3008.0,1434.722207969869,1.0965731089200312,0.45868395640778037,1.3359666183098364
AR,BO,2020-02-01,4229.0,1843.702923734852,1.2937534814085827,0.43614925276817407,1.270331857391243
AR,BO,2020-03-01,2350.0,1452.314852587016,0.618106429066626,0.41949849537528405,1.2218347261187887
AR,BO,2020-04-01,1049.0,726.3230223343629,0.4442609799543056,0.4124234969996278,1.2012280283644203
AR,BO,2020-05-01,1014.0,577.0386269129793,0.7572480466769808,0.4029207622293643,1.1735502858613933
AR,BO,2020-06-01,519.0,426.21498125811337,0.2176953481738281,0.40272127100401556,1.172969246097546
AR,BO,2020-07-01,351.0,327.77079171453005,0.0708702815280175,0.4008028062952639,1.16738151019902
AR,BO,2020-08-01,400.0,390.3785032738554,0.0246465843929807,0.38779245737314916,1.1294874622174156
AR,BO,2020-09-01,534.0,594.4438387046516,-0.101681327602561,0.38292854176407115,1.1153207820943647
AR,BO,2020-10-01,794.0,844.7981141327043,-0.0601304776643058,0.3792985452887069,1.1047480248659483
AR,BO,2020-11-01,736.0,948.5052713224956,-0.2240422670779686,0.3693490056123171,1.0757689147629803
AR,BO,2020-12-01,1261.0,1232.7265762879676,0.0229356811606758,0.37298552352041325,1.0863606663693595
AR,BO,2021-01-01,2236.0,1160.5168363835312,0.9267277560297624,0.37629908908624765,1.0960117843596302
AR,BO,2021-02-01,3107.0,1295.9548180067566,1.3974601250209646,0.3829622921870657,1.115419083850606
AR,BO,2021-03-01,3149.0,1543.851906341102,1.0397034113609165,0.3811661509733572,1.1101876283576395
AR,BO,2021-04-01,1896.0,946.1942671484916,1.003816833211113,0.37329462239823386,1.0872609502723747
AR,BO,2021-05-01,2167.0,1196.609735193107,0.8109496657657501,0.3670639572289919,1.0691134642753435
AR,BO,2021-06-01,1332.0,1151.881778683549,0.1563686696409958,0.3583296309293075,1.0436737945271601
AR,BO,2021-07-01,1478.0,1397.983055100829,0.0572374211598722,0.3395143963128992,0.9888723893067819
AR,BO,2021-08-01,1378.0,1262.213398248118,0.091732984226429,0.31470546882274525,0.9166137055226705
AR,BO,2021-09-01,1313.0,1650.7765903384063,-0.2046167799539504,0.285843800219668,0.8325509750439241
AR,BO,2021-10-01,1138.0,1649.117054591499,-0.3099337631421847,0.2697481169213429,0.7856705570893606
AR,BO,2021-11-01,962.0,1647.6455643709965,-0.4161365643179137,0.256191419384388,0.7461852096930075
AR,BO,2021-12-01,936.0,1320.871640704417,-0.2913770186625899,0.2512899795271033,0.7319092361397398
AR,BO,2022-01-01,1727.0,2032.322086930249,-0.1502331194911271,0.26237686699356416,0.7642009946571916
AR,BO,2022-02-01,1190.0,2051.26649887229,-0.419870601575067,0.28296477708374107,0.8241655088657248
AR,BO,2022-03-01,1741.0,1913.6538590577593,-0.0902220943670399,0.3042901961987952,0.886278097852488
AR,BO,2022-04-01,1909.0,2091.551488002802,-0.0872804179337313,0.3248849166366931,0.9462624479351285
AR,BO,2022-05-01,2183.0,2263.6740008299857,-0.035638524275318,0.34526639490729716,1.005625707148684
AR,BO,2022-06-01,1014.0,1811.0770649247004,-0.440112174330826,0.35874645262287147,1.044887832778574
AR,BO,2022-07-01,783.0,1700.8786396771698,-0.5396496953194644,0.36716800489557594,1.0694165143544392
AR,BO,2022-08-01,1035.0,1725.5110423849735,-0.4001777012278984,0.36579491279856796,1.0654172351561129
AR,BO,2022-09-01,765.0,1684.2061088309108,-0.5457800586348522,0.35295818237699494,1.0280288698298627
AR,BO,2022-10-01,851.0,2079.5496172089297,-0.5907767754336294,0.33958243611379446,0.9890705625837031
AR,BO,2022-11-01,780.0,1654.3795842859397,-0.5285241625266657,0.3282792419052455,0.9561487872917205
AR,BO,2022-12-01,774.0,2414.9097686213954,-0.6794911304525241,0.3144926112546784,0.9159937348404191
AR,BR,2019-01-01,1073.0,1016.686906666922,0.0553888251769595,0.0,0.0
AR,BR,2019-02-01,1064.0,1159.6261587557815,-0.0824629196519535,0.0,0.0
AR,BR,2019-03-01,1120.0,1280.4667619487298,-0.1253189592399235,0.0,0.0
AR,BR,2019-04-01,908.0,1186.546059198458,-0.2347536844769625,0.0,0.0
AR,BR,2019-05-01,825.0,1185.3380992833645,-0.3039960493138782,0.0,0.0
AR,BR,2019-06-01,909.0,1230.898087043556,-0.2615148162401567,0.0,0.0
AR,BR,2019-07-01,940.0,1188.274659985938,-0.2089370987586962,0.0,0.0
AR,BR,2019-08-01,838.0,1221.20861119111,-0.3137945537555177,0.0,0.0
AR,BR,2019-09-01,773.0,994.1614664169354,-0.2224603083984184,0.0,0.0
AR,BR,2019-10-01,858.0,1020.7485667780472,-0.1594404068494132,0.0,0.0
AR,BR,2019-11-01,914.0,992.9507027500748,-0.0795112008394907,0.0,0.0
AR,BR,2019-12-01,1684.0,1187.407233293162,0.4182160532487112,0.0,0.0
AR,BR,2020-01-01,1273.0,1033.8533910172907,0.2313157852559673,0.07173418906270893,1.1518304997498228
AR,BR,2020-02-01,1432.0,1328.5627762247625,0.0778564819264048,0.06597973391551702,1.0594316445514491
AR,BR,2020-03-01,1235.0,1046.5305595962425,0.1800897629558666,0.06593307286018302,1.0586824114816051
AR,BR,2020-04-01,989.0,523.3846074473523,0.8896237793914952,0.06442440719147938,1.0344578798622512
AR,BR,2020-05-01,1220.0,415.8110454190961,1.9340249939016456,0.06242702162913203,1.0023860095235424
AR,BR,2020-06-01,776.0,307.1283076461065,1.526631315580843,0.06110416291098092,0.9811449661893186
AR,BR,2020-07-01,536.0,236.18993461457984,1.2693600422670726,0.06013807426296093,0.9656325531434454
AR,BR,2020-08-01,652.0,281.3047272482211,1.3177712169219262,0.05635473632237246,0.9048837792635177
AR,BR,2020-09-01,1010.0,428.3531508749362,1.357867563100718,0.05410818979996996,0.8688111500553166
AR,BR,2020-10-01,1073.0,608.7571448810047,0.7626076490810503,0.05137560718916319,0.8249342757874307
AR,BR,2020-11-01,1008.0,683.4879851355385,0.4747881775860471,0.04968906390677188,0.7978535766509521
AR,BR,2020-12-01,1372.0,888.296385190697,0.5445295318920641,0.052590581487628164,0.8444430270770108
AR,BR,2021-01-01,1099.0,836.2624206713118,0.3141807796621722,0.05339947906207461,0.8574314348306215
AR,BR,2021-02-01,1293.0,933.858328642822,0.3845783245078717,0.053546517911693244,0.8597924266234027
AR,BR,2021-03-01,1210.0,1112.49168635771,0.0876485773673792,0.05551640901351167,0.8914228204691704
AR,BR,2021-04-01,623.0,681.8226874990507,-0.0862727048799364,0.06120005625583031,0.9826847184436307
AR,BR,2021-05-01,755.0,862.2707765876286,-0.1244049775317036,0.072080159330618,1.1573857184229706
AR,BR,2021-06-01,639.0,830.0400428234151,-0.2301576224847955,0.08100365250226702,1.300669579768771
AR,BR,2021-07-01,518.0,1007.3793477734037,-0.4857945012026223,0.0861393605319402,1.383133258855133
AR,BR,2021-08-01,402.0,909.5444363496456,-0.5580204947287877,0.09408434526239663,1.5107052834665275
AR,BR,2021-09-01,559.0,1189.541059762534,-0.5300708660602332,0.10342503169078629,1.6606879856814114
AR,BR,2021-10-01,576.0,1188.3452068999227,-0.5152923606242069,0.1091471570987287,1.7525677246786668
AR,BR,2021-11-01,593.0,1187.284858669536,-0.5005410911543907,0.10966421960949457,1.76087015867784
AR,BR,2021-12-01,383.0,951.8132620064056,-0.5976101455104305,0.1033967923331945,1.6602345484321366
AR,BR,2022-01-01,777.0,1464.4807681518105,-0.4694365287018539,0.09784829344814508,1.5711427175055896
AR,BR,2022-02-01,1054.0,1478.1320132627511,-0.2869378441554381,0.09238822485127185,1.483470805091455
AR,BR,2022-03-01,903.0,1378.9690578635962,-0.3451629716775543,0.0851160708293356,1.3667023727610623
AR,BR,2022-04-01,1127.0,1507.1611677487672,-0.2522365728919425,0.07698412052822355,1.236128255988341
AR,BR,2022-05-01,1043.0,1631.1917588752535,-0.3605901977342174,0.07284880471131176,1.1697277997170232
AR,BR,2022-06-01,915.0,1305.052751372316,-0.298878915784944,0.0701757854294969,1.126807329360521
AR,BR,2022-07-01,741.0,1225.6443369809806,-0.3954200434481355,0.06544332564266211,1.0508185770997172
AR,BR,2022-08-01,635.0,1243.3943187732043,-0.4893011891621613,0.06141721073097384,0.9861715515826911
AR,BR,2022-09-01,608.0,1213.630197619022,-0.499023671961349,0.05685883977505065,0.9129781306378163
AR,BR,2022-10-01,964.0,1498.512681825939,-0.3566954676517216,0.05372259074294917,0.8626196148842276
AR,BR,2022-11-01,609.0,1192.137358537154,-0.4891528265272293,0.05108383357302371,0.820249288691557
AR,BR,2022-12-01,1181.0,1740.1714697249906,-0.3213312477840817,0.04629654296728859,0.7433801220793699
AR,CA,2019-01-01,67.0,89.69072158626204,-0.2529885052205621,0.0,0.0
AR,CA,2019-02-01,72.0,102.30062595188444,-0.2961919897355846,0.0,0.0
AR,CA,2019-03-01,66.0,112.9610178839756,-0.4157276444889169,0.0,0.0
AR,CA,2019-04-01,95.0,104.67546257061262,-0.0924329573808731,0.0,0.0
AR,CA,2019-05-01,61.0,104.5688980071058,-0.4166525500167856,0.0,0.0
AR,CA,2019-06-01,132.0,108.5881375103166,0.2156023947593643,0.0,0.0
AR,CA,2019-07-01,82.0,104.82795735631989,-0.2177659274493497,0.0,0.0
AR,CA,2019-08-01,125.0,107.73334526769034,0.1602721486964538,0.0,0.0
AR,CA,2019-09-01,84.0,87.70355820605003,-0.0422281408166921,0.0,0.0
AR,CA,2019-10-01,36.0,90.04903565897816,-0.6002178175862487,0.0,0.0
AR,CA,2019-11-01,88.0,87.5967462994158,0.0046035237336993,0.0,0.0
AR,CA,2019-12-01,117.0,104.75143416566208,0.1169298151562018,0.0,0.0
AR,CA,2020-01-01,92.0,91.20512524228184,0.0087152422148053,0.007495245553193869,0.7917479808333031
AR,CA,2020-02-01,93.0,117.20398216093533,-0.2065116023762769,0.0078576810024218,0.8300332555547361
AR,CA,2020-03-01,109.0,92.3234876309984,0.1806313084234302,0.007056335343541488,0.7453844201209638
AR,CA,2020-04-01,45.0,46.17227073671216,-0.0253890639989702,0.0075262840539828966,0.7950266819983814
AR,CA,2020-05-01,7.0,36.68227894213925,-0.809172161548593,0.006973408195567269,0.7366245467453846
AR,CA,2020-06-01,36.0,27.094437187801145,0.3286860232774442,0.007299570763067441,0.7710781950493586
AR,CA,2020-07-01,4.0,20.836351415641698,-0.8080278106176867,0.006938313554752643,0.7329173818758881
AR,CA,2020-08-01,13.0,24.816316416657997,-0.4761511022935811,0.006872241969753142,0.7259380182723141
AR,CA,2020-09-01,16.0,37.788726247763705,-0.5765932967654113,0.006716183149428371,0.7094530005358753
