geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AT,282.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
BE,807.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
BG,526.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
CH,508.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
CY,33.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
CZ,845.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
DE,6308.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
DK,474.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
EE,68.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
EL,338.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
ES,1899.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
FI,313.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
HR,269.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
HU,780.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
IE,130.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
IS,7.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
IT,4233.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
LI,0.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
LT,194.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
LU,25.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
LV,80.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
ME,53.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
MK,129.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
MT,13.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
NL,1434.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
NO,279.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
PL,2220.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
PT,508.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
RO,943.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
SE,700.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
SI,88.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
SK,399.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
TR,2185.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
UK,4462.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
AT1,74.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
AT2,76.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
AT3,132.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
BE1,0.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
BE2,556.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
BE3,251.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
BG3,319.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
BG4,207.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
CH0,508.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
CY0,33.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
CZ0,845.0,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2010
